tweet_id,airline,text,sentiment_groundtruth,tweet_created
568241499831287800,Delta,"@JetBlue If it was simply a minor mechanical, why would they say that?",negative,2015-02-18
568449323895275500,US Airways,@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours,negative,2015-02-19
569174847374233600,US Airways,@USAirways if one with @AmericanAir why can't you use American miles????,negative,2015-02-21
568127068287963140,Delta,@JetBlue nope. None to be found,negative,2015-02-18
568517827482685440,US Airways,"@USAirways - love the changes in the lounge - cheese, veggies, olives in addition to the crackers and snack mix,",positive,2015-02-19
569365692618661900,United,@united 25 min hold has now progressed to over an hour...919-675-0985,negative,2015-02-21
569832363527708700,American,@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,positive,2015-02-23
568927727627202560,United,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,negative,2015-02-20
570284111425892350,Southwest,@SouthwestAir Thanks so much!,positive,2015-02-24
569824906638073860,United,"@united - 75% of a plane's passengers boarding in your ""Premier"" groups might be an indication of a broken process.",negative,2015-02-23
568925181848227840,Delta,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,negative,2015-02-20
568442989258911740,Delta,@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.,negative,2015-02-19
567799412538495e3,US Airways,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",negative,2015-02-17
568902736462262300,US Airways,"@USAirways found the tix#, security code not working. Tried a dozen times.",negative,2015-02-20
569572740723712e3,Virgin America,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,negative,2015-02-22
569710853160710140,United,"@united I tried the online tracking and they said something like ""attempting to locate luggage""",negative,2015-02-22
568053728944791550,US Airways,@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv,negative,2015-02-18
568738229274464260,United,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,positive,2015-02-20
567781813326589950,United,@united took this picture on Thursday. #awesome http://t.co/IVGpZSjtkW,positive,2015-02-17
569648102669471740,American,@AmericanAir … Been trying to book a whole new flight since 2 hours!! what is wrong with your website?,negative,2015-02-22
569967909155446800,American,@AmericanAir thank you for the assistance,positive,2015-02-23
569397314240049150,United,@united screws up again...to be expected! NEVER AGAIN!,negative,2015-02-21
569448465991737340,United,@united no my concerns were not addressed,negative,2015-02-22
568086156899967e3,Delta,@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional,positive,2015-02-18
569654735592140800,American,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,negative,2015-02-22
569986029463011300,United,@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,negative,2015-02-23
568445415768477700,Southwest,@SouthwestAir @FortuneMagazine Congrats!,positive,2015-02-19
569636551321194500,American,@AmericanAir awesome! Thx,positive,2015-02-22
569624713414250500,American,@AmericanAir man we have been sitting in #UA4753 on the tarmac for 30 mins...rescue us please!,negative,2015-02-22
568911851674837e3,Delta,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",negative,2015-02-20
570164654061838340,American,@AmericanAir Policy makers need to change their mindset on aviation. Flying is not for... http://t.co/DQnn0Rf1V8,negative,2015-02-24
569645582387556350,United,@united Never had a flight delayed an hour due to an unbalanced load. And more delays at @flyLAXairport. Great job idiots.,negative,2015-02-22
569656230769262600,American,@americanair @bershawnjackson big UPS to Newark airport staff &amp;&amp; D.Dean. I was also treated lovely while I was in town. ❤❤,positive,2015-02-22
570071482182692860,United,@united Your website deserves a new design. #html5 FTW!,negative,2015-02-23
569564666013163500,Delta,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,negative,2015-02-22
568148282762874900,United,@united Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,negative,2015-02-18
567729904788054e3,Southwest,"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?",negative,2015-02-17
568061283200839700,US Airways,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes,negative,2015-02-18
569602278988120060,Southwest,@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney,negative,2015-02-22
569451523878420500,US Airways,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!,negative,2015-02-22
570306715599695900,American,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,negative,2015-02-24
569672091550658560,Southwest,@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire,negative,2015-02-22
568885004610240500,Delta,@JetBlue who is he I must send a note!!! Too good for words!,positive,2015-02-20
567906248852533250,US Airways,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again,negative,2015-02-17
5.6900475906942157e+17,United,@united no u don't,negative,2015-02-20
569307917712805900,Delta,"@JetBlue If you ""follow"" me, I will be able to DM you.  Thanks.",positive,2015-02-21
570262096094498800,American,@AmericanAir  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern,negative,2015-02-24
567753899939860500,Southwest,@SouthwestAir I will.make sure to tell everyone I know about this all around horrible experience. I will also post it on my business page.,negative,2015-02-17
570288803849637900,Delta,@JetBlue thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. 😉,positive,2015-02-24
569922365322338300,US Airways,"@USAirways okay, great. Thank you!",positive,2015-02-23
569851178982338560,Southwest,"@SouthwestAir RT @kkwhb: Paid for early bird boarding and got B46.  I said to lady, ""well, that system is about dead."" She didn't understand",negative,2015-02-23
570270436463759360,United,@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.,negative,2015-02-24
569296356143050750,United,@united congratulations united. Fail again. Sky at a gate with a plane full of people waiting on 2. Weather gets worse now we can't leave.,negative,2015-02-21
568210342880227300,Southwest,@SouthwestAir your app isnt working and i take off in like two hours help,negative,2015-02-18
570206077826039800,Delta,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks,positive,2015-02-24
570016325667557400,United,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,positive,2015-02-23
569140362025050100,United,@united his cell phone record needs to be checked to see who did conversed with. I trust the FAA can handle this better.,negative,2015-02-21
5.6846958229537997e+17,United,@united to DM you I have to follow you and I'm not doing that. Plus they're no more options. That's why I had to fly with you. #epicfail,negative,2015-02-19
5.6926052697654477e+17,Virgin America,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,positive,2015-02-21
568839036007260160,US Airways,@USAirways waiting for bags now over 25min in Phl bag claim!,negative,2015-02-20
569597857013084160,US Airways,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.,negative,2015-02-22
569599713499963400,United,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst",negative,2015-02-22
570272172679282700,American,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,negative,2015-02-24
567750645462360060,Southwest,@SouthwestAir flt 648 from Buf to MCO. Conf#FGKXV5. Please also look into reimburse for car 587701925COUNT that I had to Cancelled Flight,negative,2015-02-17
569281033365037060,United,@united No customer service rep could confirm where my bag was &amp; each gave me different info. Ruined 2 events I had today. #disappointed,negative,2015-02-21
569621228048089100,American,"@AmericanAir 1491 DEN -&gt; DFW. We don't want to be ticketed on a new flight, just refunded for our Cancelled Flighted flight.",negative,2015-02-22
